id_of_cashier,date_of_purchase,time_of_purchase,id_of_typeOfPurchase,card_number
10,7.9.2021,22:57,5,4920110347973454
1,3.13.2021,11:2,4,4125393305593755
15,1.5.2021,8:14,5,4218286989512956
14,12.20.2021,5:12,2,4832576263192118
7,4.5.2021,16:49,4,4778006277812610
12,9.6.2021,22:35,1,4214936344940047
6,4.15.2021,12:30,3,4832104141468982
12,5.28.2021,2:6,2,4458978567803348
15,9.4.2021,2:28,3,4768069133336029
5,1.7.2021,6:53,3,4274816277635920
7,2.9.2021,6:27,4,4576692857445425
4,5.4.2021,2:1,3,4197592815585185
1,5.10.2021,13:57,3,4831182512516738
9,12.25.2021,15:35,4,4654820669771900
5,9.19.2021,23:58,2,4804563504943003
7,7.16.2021,13:18,2,4252509540320734
4,6.9.2021,11:45,3,4898405716971794
1,7.14.2021,22:15,4,4194127003482989
7,8.8.2021,10:16,5,4747033826663906
3,1.24.2021,0:44,2,4601456028946901
14,9.16.2021,2:25,5,4231603393749581
9,1.25.2021,9:21,3,4214054884088234
6,4.6.2021,18:36,1,4436509535744926
9,7.1.2021,22:55,2,4021845141812407
12,5.25.2021,7:9,5,4166936836024211
14,8.12.2021,11:21,1,4998242874617182
3,6.4.2021,3:31,2,4516022191379663
5,9.1.2021,8:17,2,4079250299444240
14,4.12.2021,23:5,5,4923545496004738
9,3.1.2021,13:54,1,4738640882619879
10,9.25.2021,18:30,1,4530171538645870
3,3.16.2021,16:21,2,4078483288059058
6,10.18.2021,15:23,1,4295003669635372
14,3.19.2021,15:45,2,4750651535477319
4,5.3.2021,9:26,4,4502424379620561
1,1.4.2021,21:23,3,4387615217600835
9,9.23.2021,11:2,1,4403635729242322
11,11.18.2021,20:32,1,4967697654631703
7,2.18.2021,20:58,4,4231656774547776
7,5.7.2021,23:3,4,4648771631506926
9,5.2.2021,19:34,2,4827835684723314
14,8.15.2021,22:37,3,4246145069179438
6,9.23.2021,10:45,1,4362627769329931
13,5.19.2021,13:38,1,4262655845825963
9,9.8.2021,11:55,2,4087829742193412
5,8.18.2021,12:11,1,4396970964488859
4,9.1.2021,1:6,2,4959073678992525
6,10.27.2021,11:26,3,4484167041054437
14,10.28.2021,1:0,5,4004905455559456
8,1.16.2021,13:8,3,4958520450538530
15,3.13.2021,5:7,5,4689348440487032
10,9.18.2021,23:36,2,4846032693292116
9,8.18.2021,2:15,2,4999581751164435
5,9.13.2021,5:31,4,4181208916092766
7,11.28.2021,3:7,5,4662841211074884
10,9.8.2021,16:45,3,4821614298679116
7,6.27.2021,19:54,3,4855091877736524
3,5.14.2021,12:15,1,4453518513333454
2,1.12.2021,13:41,2,4962569940250128
7,6.5.2021,17:3,2,4346926633200991
15,12.16.2021,4:36,4,4496105400166407
14,7.19.2021,20:6,2,4723981320182571
6,4.27.2021,17:59,2,4734932860251580
1,2.28.2021,15:37,1,4417532662441872
5,11.23.2021,6:52,2,4358924466687700
7,11.12.2021,22:47,1,4699203241551202
4,7.19.2021,9:31,2,4549452769610378
9,12.19.2021,17:6,2,4492628168777373
1,12.1.2021,15:54,2,4335005289758872
9,12.1.2021,8:27,5,4056793829033887
9,5.18.2021,18:31,3,4256068285147881
3,1.22.2021,11:43,2,4816945425247316
1,2.12.2021,7:54,4,4249631513116110
14,4.25.2021,5:52,2,4299614738078770
12,11.2.2021,5:46,3,4716001252238924
9,1.25.2021,14:53,3,4039477117839798
4,7.9.2021,18:57,2,4517657872540080
5,5.21.2021,15:53,2,4080169156507254
10,1.13.2021,20:1,1,4254188295617164
8,1.5.2021,7:0,1,4455027224723915
12,2.10.2021,5:33,3,4468030876773451
10,9.2.2021,18:5,5,4329282913251014
7,11.5.2021,19:53,4,4442790340791869
1,5.14.2021,2:32,2,4909741235699248
11,4.6.2021,23:38,5,4344923837038157
3,7.21.2021,1:46,1,4946051681815786
9,12.11.2021,4:27,1,4874236631819009
6,4.10.2021,13:20,3,4539760099372351
11,5.16.2021,8:59,4,4959900549753048
7,2.12.2021,21:41,2,4740769428861810
14,11.21.2021,0:26,3,4592272437390360
1,11.16.2021,22:26,1,4531714272296164
12,11.22.2021,16:19,2,4454873663861600
6,4.8.2021,18:44,1,4332545368962183
4,7.24.2021,15:11,2,4181848266991299
15,9.3.2021,17:23,5,4766540202006571
1,2.2.2021,14:8,5,4655087013231256
12,7.18.2021,19:15,2,4493470497165836
2,7.18.2021,12:10,5,4546399241427515
8,7.18.2021,22:16,3,4569189692760689
2,12.17.2021,12:41,2,4854745476436066
12,3.25.2021,16:36,1,4448642680566007
3,11.12.2021,19:37,5,4989218624873377
10,1.25.2021,2:30,4,4874955232248281
1,5.9.2021,6:30,1,4926892824930949
8,2.4.2021,7:47,1,4779618400961924
15,8.26.2021,22:11,3,4682568358649743
10,4.19.2021,19:50,4,4718839093994010
13,8.2.2021,6:52,3,4051713841327434
14,11.17.2021,6:45,3,4833366025349268
12,1.24.2021,5:12,1,4111348543002444
9,4.27.2021,21:56,4,4148255394223513
14,1.20.2021,11:28,3,4354920293426302
6,9.2.2021,13:58,4,4336632908745766
1,6.27.2021,1:42,2,4990708462138070
10,10.23.2021,0:41,1,4742658889697150
14,10.1.2021,19:23,5,4695383281970820
13,5.7.2021,1:40,1,4526163760388363
4,2.22.2021,22:6,4,4348854371285530
9,5.27.2021,1:4,2,4874325436138981
8,8.8.2021,9:47,2,4114222735143408
8,6.14.2021,9:20,1,4140875838041429
12,7.25.2021,5:24,4,4736081764416201
3,3.13.2021,12:21,1,4220013320820820
12,6.20.2021,9:53,2,4068424463534335
12,4.6.2021,8:34,5,4276130048082558
14,11.23.2021,16:14,4,4249626357698853
12,10.6.2021,16:50,1,4686683177175057
4,4.14.2021,4:4,5,4507127112498381
10,11.1.2021,22:30,3,4925115524756859
7,11.12.2021,11:8,3,4845128795549819
2,12.5.2021,18:46,3,4439129074300400
13,5.21.2021,0:57,4,4934018084823050
7,9.3.2021,22:53,4,4497875605515792
9,7.1.2021,7:55,2,4872767134182145
8,10.13.2021,1:59,2,4959195262659938
11,12.4.2021,6:0,3,4449620017638923
15,7.1.2021,3:57,3,4833826302503062
7,7.13.2021,17:28,2,4923676721651366
6,2.15.2021,23:28,3,4934947648506479
6,6.21.2021,23:12,5,4287316225848018
1,5.6.2021,16:25,2,4176001942158851
3,10.19.2021,22:53,5,4454771624109030
15,5.23.2021,11:58,1,4916444706120945
6,6.17.2021,17:58,4,4383402286623095
12,10.14.2021,4:50,2,4831115649083188
4,9.17.2021,1:10,4,4693263881092997
14,10.15.2021,21:5,2,4520313839876972
1,9.24.2021,4:18,4,4714552972959335
13,5.8.2021,0:20,2,4929748534733676
10,8.18.2021,8:48,5,4278468821236179
10,7.12.2021,4:52,2,4455520935090376
6,4.22.2021,23:21,5,4147913910126005
6,5.24.2021,16:41,3,4523825186391213
11,12.4.2021,8:21,1,4782190664758410
4,3.28.2021,21:45,4,4114554015188574
10,11.23.2021,21:10,2,4381053092841962
11,4.1.2021,10:17,2,4376331592845824
12,9.4.2021,4:29,1,4165751558074137
2,1.18.2021,8:27,4,4468798468723819
6,9.4.2021,10:52,4,4513613033449702
10,7.24.2021,1:28,1,4560741945624857
11,11.16.2021,21:39,3,4047857314047944
12,1.8.2021,19:42,2,4216201887889979
5,10.8.2021,17:5,1,4352826679401701
1,9.12.2021,13:4,2,4131643302902587
2,7.20.2021,8:45,1,4954933906864838
3,8.1.2021,11:36,5,4549682701527439
2,10.9.2021,10:19,5,4450932602292637
6,10.12.2021,14:59,1,4763502913726124
8,10.24.2021,18:16,4,4935290348371839
15,10.13.2021,15:45,4,4360445808307727
10,7.22.2021,7:59,4,4441107923622383
13,3.27.2021,19:51,3,4293475620582345
4,3.1.2021,16:32,2,4973381263680229
11,4.18.2021,0:16,2,4419752521740383
12,2.24.2021,0:36,5,4993024381550959
13,11.18.2021,23:49,5,4380141414657867
3,8.19.2021,10:47,1,4526159928138090
3,10.27.2021,12:43,2,4268045833348601
10,11.11.2021,2:20,3,4214072693917353
12,2.24.2021,3:54,5,4444472270602836
8,5.9.2021,0:37,3,4610953348683943
12,12.1.2021,16:9,5,4277385624152629
4,7.10.2021,15:31,4,4656160108542161
11,2.20.2021,16:18,1,4576989969953522
12,4.13.2021,16:3,3,4561294877591895
11,6.1.2021,6:26,4,4625147393227011
2,12.20.2021,7:21,4,4860538874562491
14,1.6.2021,17:49,1,4273228814272144
12,9.26.2021,8:43,3,4973362717679719
5,8.18.2021,10:1,4,4953814281052214
3,7.27.2021,18:16,1,4657609221414853
7,9.18.2021,18:19,1,4919331230202166
7,3.15.2021,22:11,2,4473771936975520
6,9.10.2021,8:31,1,4818542169615754
14,7.2.2021,23:50,3,4214456742647873
13,11.20.2021,6:58,2,4755590467740464
